Source: sourcetag; timestamp; name <email>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOUR,AT,BE,BG,CH,CZ,DE,DK,ES,FI,FR,GR,HR,HU,IE,IT,LU,NL,NO,PL,PT,RO,SE,SI,SK,UK,EE,LT,LV,NONEU_Balkan,TR,California,WECC,SPP,MISO,ERCOT,SERC,PJM,NewYork,NewEngland,Canada
91,0,0.965,0.758,0,0,0.808,0.84,0.096,0.957,0.986,0.657,0.758,0,0.639,0.473,0,0.357,0.16,0.991,0.096,0.146,0.852,0.758,0,0.639,0.953,0.953,0.953,0.889,0.921,0.18728,0.986,0.357,0.965,0,0,0,0.991,1.0,0.6158223394898857
92,0,0.955,0.805,0,0,0.787,0.783,0.081,0.953,0.981,0.606,0.805,0,0.622,0.603,0,0.425,0.172,0.989,0.081,0.126,0.838,0.805,0,0.622,0.944,0.944,0.944,0.87,0.934,0.20128,0.981,0.425,0.955,0,0,0,0.989,1.0,0.6485458223394899
93,0,0.941,0.847,0,0,0.775,0.698,0.065,0.949,0.971,0.546,0.847,0,0.601,0.788,0,0.495,0.156,0.983,0.065,0.089,0.819,0.847,0,0.601,0.935,0.935,0.935,0.868,0.942,0.21036000000000002,0.971,0.495,0.941,0,0,0,0.983,1.0,0.6369773966578716
94,0,0.913,0.863,0,0,0.781,0.595,0.052,0.946,0.951,0.497,0.863,0,0.584,0.886,0,0.535,0.136,0.97,0.052,0.062,0.798,0.863,0,0.584,0.92,0.92,0.92,0.875,0.956,0.21113999999999997,0.951,0.535,0.913,0,0,0,0.97,1.0,0.6117482849604222
95,0,0.895,0.831,0,0,0.851,0.474,0.047,0.944,0.905,0.476,0.831,0,0.585,0.927,0,0.534,0.126,0.955,0.047,0.036,0.777,0.831,0,0.585,0.889,0.889,0.889,0.873,0.969,0.20994000000000002,0.905,0.534,0.895,0,0,0,0.955,1.0,0.6293814423922603
96,0,0.883,0.774,0,0,0.884,0.359,0.049,0.944,0.817,0.489,0.774,0,0.606,0.962,0,0.53,0.131,0.943,0.049,0.017,0.763,0.774,0,0.606,0.841,0.841,0.841,0.858,0.98,0.21766000000000002,0.817,0.53,0.883,0,0,0,0.943,1.0,0.6084448548812664
97,0,0.864,0.684,0,0,0.899,0.275,0.061,0.946,0.604,0.552,0.684,0,0.613,0.963,0,0.549,0.156,0.934,0.061,0.008,0.753,0.684,0,0.613,0.803,0.803,0.803,0.82,0.976,0.21136,0.604,0.549,0.864,0,0,0,0.934,1.0,0.6033260334212841
98,0,0.841,0.584,0,0,0.905,0.253,0.073,0.948,0.476,0.649,0.584,0,0.604,0.917,0,0.581,0.194,0.926,0.073,0.029,0.729,0.584,0,0.604,0.772,0.772,0.772,0.772,0.959,0.20342000000000002,0.476,0.581,0.841,0,0,0,0.926,1.0,0.6249877748460861
99,0,0.829,0.546,0,0,0.896,0.277,0.076,0.952,0.42,0.676,0.546,0,0.609,0.897,0,0.613,0.249,0.918,0.076,0.061,0.688,0.546,0,0.609,0.739,0.739,0.739,0.764,0.923,0.20012,0.42,0.613,0.829,0,0,0,0.918,0.9997,0.653603166226913
100,0,0.813,0.573,0,0,0.87,0.244,0.081,0.949,0.339,0.712,0.573,0,0.591,0.948,0,0.624,0.307,0.911,0.081,0.058,0.624,0.573,0,0.591,0.71,0.71,0.71,0.786,0.915,0.20612,0.339,0.624,0.813,0,0,0,0.911,0.7467,0.7167504837291117
101,0,0.801,0.604,0,0,0.855,0.197,0.089,0.942,0.261,0.733,0.604,0,0.587,0.963,0,0.616,0.36,0.904,0.089,0.039,0.561,0.604,0,0.587,0.739,0.739,0.739,0.823,0.938,0.22296,0.261,0.616,0.801,0,0,0,0.904,0.2908,0.737312401055409
102,0,0.801,0.61,0,0,0.821,0.127,0.091,0.936,0.2,0.769,0.61,0,0.662,0.961,0,0.61,0.405,0.898,0.091,0.026,0.467,0.61,0,0.662,0.781,0.781,0.781,0.862,0.93,0.23996,0.2,0.61,0.801,0,0,0,0.898,1.0,0.7506022867194371
103,0,0.803,0.601,0,0,0.749,0.063,0.088,0.935,0.167,0.777,0.601,0,0.708,0.955,0,0.606,0.427,0.891,0.088,0.025,0.347,0.601,0,0.708,0.812,0.812,0.812,0.898,0.889,0.2757,0.167,0.606,0.803,0,0,0,0.891,1.0,0.8003458223394899
104,0,0.805,0.597,0,0,0.7,0.033,0.087,0.932,0.131,0.744,0.597,0,0.719,0.95,0,0.587,0.451,0.883,0.087,0.035,0.241,0.597,0,0.719,0.82,0.82,0.82,0.911,0.881,0.3,0.131,0.587,0.805,0,0,0,0.883,1.0,0.8317981530343008
105,0,0.765,0.626,0,0,0.677,0.027,0.093,0.924,0.095,0.72,0.626,0,0.719,0.95,0,0.558,0.48,0.859,0.093,0.046,0.15,0.626,0,0.719,0.828,0.828,0.828,0.898,0.927,0.28115999999999997,0.095,0.558,0.765,0,0,0,0.859,1.0,0.855884256816183
106,0,0.66,0.713,0,0,0.635,0.025,0.107,0.918,0.072,0.713,0.713,0,0.742,0.96,0,0.509,0.533,0.835,0.107,0.047,0.103,0.713,0,0.742,0.837,0.837,0.837,0.878,0.93,0.24544000000000002,0.072,0.509,0.66,0,0,0,0.835,1.0,0.8789894459102902
107,0,0.554,0.832,0,0,0.663,0.026,0.119,0.916,0.059,0.76,0.832,0,0.738,0.969,0,0.478,0.596,0.855,0.119,0.051,0.069,0.832,0,0.738,0.844,0.844,0.844,0.858,0.839,0.21904000000000004,0.059,0.478,0.554,0,0,0,0.855,1.0,0.901974406332454
108,0,0.453,0.893,0,0,0.673,0.038,0.109,0.913,0.059,0.851,0.893,0,0.756,0.975,0,0.47,0.635,0.905,0.109,0.055,0.058,0.893,0,0.756,0.855,0.855,0.855,0.837,0.658,0.21679999999999996,0.059,0.47,0.453,0,0,0,0.905,1.0,0.8994948109058927
109,0,0.364,0.907,0,0,0.619,0.065,0.095,0.91,0.07,0.914,0.907,0,0.768,0.979,0,0.459,0.649,0.92,0.095,0.061,0.061,0.907,0,0.768,0.862,0.862,0.862,0.82,0.419,0.19240000000000002,0.07,0.459,0.364,0,0,0,0.92,1.0,0.9116722075637643
110,0,0.277,0.918,0,0,0.549,0.113,0.08,0.9,0.084,0.935,0.918,0,0.779,0.98,0,0.432,0.658,0.925,0.08,0.066,0.066,0.918,0,0.779,0.865,0.865,0.865,0.826,0.233,0.12222,0.084,0.432,0.277,0,0,0,0.925,1.0,0.9206487247141599
111,0,0.219,0.931,0,0,0.541,0.189,0.074,0.886,0.097,0.924,0.931,0,0.781,0.981,0,0.419,0.678,0.927,0.074,0.068,0.081,0.931,0,0.781,0.865,0.865,0.865,0.844,0.136,0.07138,0.097,0.419,0.219,0,0,0,0.927,0.9981,0.9372984168865436
112,0,0.205,0.935,0,0,0.506,0.268,0.068,0.848,0.107,0.904,0.935,0,0.793,0.983,0,0.432,0.717,0.916,0.068,0.088,0.115,0.935,0,0.793,0.86,0.86,0.86,0.848,0.114,0.06476,0.107,0.432,0.205,0,0,0,0.916,0.9558,0.9411097625329815
113,0,0.208,0.928,0,0,0.497,0.332,0.065,0.791,0.112,0.897,0.928,0,0.812,0.985,0,0.43,0.758,0.897,0.065,0.118,0.158,0.928,0,0.812,0.829,0.829,0.829,0.811,0.123,0.055400000000000005,0.112,0.43,0.208,0,0,0,0.897,0.7699,0.9344760773966578
114,0,0.222,0.905,0,0,0.489,0.392,0.062,0.727,0.109,0.909,0.905,0,0.803,0.985,0,0.422,0.835,0.871,0.062,0.139,0.187,0.905,0,0.803,0.772,0.772,0.772,0.727,0.12,0.0445,0.109,0.422,0.222,0,0,0,0.871,0.5922,0.9330950747581355
115,0,0.25,0.906,0,0,0.488,0.443,0.055,0.658,0.093,0.918,0.906,0,0.794,0.983,0,0.42,0.832,0.835,0.055,0.144,0.187,0.906,0,0.794,0.716,0.716,0.716,0.625,0.122,0.040380000000000006,0.093,0.42,0.25,0,0,0,0.835,0.6227,0.9350775725593667
116,0,0.276,0.902,0,0,0.482,0.487,0.042,0.594,0.073,0.923,0.902,0,0.806,0.981,0,0.415,0.827,0.792,0.042,0.13,0.185,0.902,0,0.806,0.658,0.658,0.658,0.54,0.188,0.03556,0.073,0.415,0.276,0,0,0,0.792,0.733,0.9457646437994722
117,0,0.296,0.893,0,0,0.475,0.526,0.027,0.541,0.052,0.925,0.893,0,0.832,0.977,0,0.412,0.834,0.737,0.027,0.112,0.203,0.893,0,0.832,0.616,0.616,0.616,0.5,0.358,0.0262,0.052,0.412,0.296,0,0,0,0.737,0.8357,0.9440495162708883
118,0,0.325,0.884,0,0,0.459,0.543,0.013,0.5,0.037,0.928,0.884,0,0.857,0.968,0,0.415,0.853,0.668,0.013,0.107,0.233,0.884,0,0.857,0.581,0.581,0.581,0.516,0.574,0.03254,0.037,0.415,0.325,0,0,0,0.668,0.9066,0.9424133685136322
119,0,0.368,0.852,0,0,0.439,0.539,0.007,0.462,0.028,0.929,0.852,0,0.893,0.947,0,0.42,0.867,0.621,0.007,0.113,0.274,0.852,0,0.893,0.563,0.563,0.563,0.543,0.701,0.02556,0.028,0.42,0.368,0,0,0,0.621,0.9089,0.9237936675461741
120,0,0.395,0.842,0,0,0.428,0.52,0.007,0.438,0.021,0.922,0.842,0,0.887,0.903,0,0.424,0.89,0.571,0.007,0.108,0.305,0.842,0,0.887,0.551,0.551,0.551,0.618,0.744,0.04528,0.021,0.424,0.395,0,0,0,0.571,0.974,0.9266654353562005
121,0,0.392,0.839,0,0,0.419,0.53,0.01,0.413,0.015,0.92,0.839,0,0.887,0.835,0,0.43,0.902,0.507,0.01,0.102,0.327,0.839,0,0.887,0.53,0.53,0.53,0.728,0.736,0.037059999999999996,0.015,0.43,0.392,0,0,0,0.507,0.9973,0.9327277044854883
122,0,0.377,0.837,0,0,0.403,0.556,0.021,0.395,0.009,0.922,0.837,0,0.892,0.83,0,0.439,0.901,0.449,0.021,0.093,0.355,0.837,0,0.892,0.481,0.481,0.481,0.805,0.812,0.03488,0.009,0.439,0.377,0,0,0,0.449,0.981,0.9344311345646439
123,0,0.349,0.844,0,0,0.399,0.583,0.042,0.366,0.005,0.914,0.844,0,0.883,0.894,0,0.452,0.895,0.427,0.042,0.083,0.383,0.844,0,0.883,0.429,0.429,0.429,0.848,0.907,0.03944,0.005,0.452,0.349,0,0,0,0.427,0.9447,0.935642216358839
124,0,0.323,0.86,0,0,0.388,0.63,0.065,0.336,0.004,0.891,0.86,0,0.846,0.949,0,0.459,0.9,0.417,0.065,0.078,0.433,0.86,0,0.846,0.351,0.351,0.351,0.877,0.963,0.039639999999999995,0.004,0.459,0.323,0,0,0,0.417,0.9195,0.932085488126649
125,0,0.299,0.873,0,0,0.387,0.672,0.083,0.297,0.028,0.852,0.873,0,0.806,0.977,0,0.463,0.917,0.403,0.083,0.079,0.506,0.873,0,0.806,0.265,0.265,0.265,0.893,0.987,0.029759999999999998,0.028,0.463,0.299,0,0,0,0.403,0.9347,0.9280106420404575
126,0,0.273,0.873,0,0,0.41,0.723,0.098,0.252,0.091,0.804,0.873,0,0.732,0.989,0,0.468,0.926,0.379,0.098,0.088,0.619,0.873,0,0.732,0.192,0.192,0.192,0.907,0.99,0.030679999999999995,0.091,0.468,0.273,0,0,0,0.379,0.9616,0.9251266490765171
127,0,0.251,0.85,0,0,0.456,0.758,0.106,0.2,0.175,0.706,0.85,0,0.762,0.992,0,0.479,0.949,0.331,0.106,0.096,0.709,0.85,0,0.762,0.129,0.129,0.129,0.909,0.986,0.03454,0.175,0.479,0.251,0,0,0,0.331,0.9863,0.9242917326297273
128,0,0.258,0.784,0,0,0.506,0.774,0.106,0.146,0.258,0.654,0.784,0,0.797,0.992,0,0.486,0.966,0.278,0.106,0.103,0.792,0.784,0,0.797,0.078,0.078,0.078,0.891,0.982,0.03138,0.258,0.486,0.258,0,0,0,0.278,0.9975,0.921636323658751
129,0,0.285,0.69,0,0,0.539,0.84,0.099,0.083,0.312,0.659,0.69,0,0.767,0.989,0,0.486,0.976,0.23,0.099,0.129,0.845,0.69,0,0.767,0.035,0.035,0.035,0.855,0.97,0.02272,0.312,0.486,0.285,0,0,0,0.23,0.9986,0.9169320140721196
130,0,0.296,0.706,0,0,0.556,0.828,0.075,0.043,0.313,0.675,0.706,0,0.764,0.98,0,0.463,0.987,0.202,0.075,0.186,0.893,0.706,0,0.764,0.008,0.008,0.008,0.807,0.958,0.02036,0.313,0.463,0.296,0,0,0,0.202,0.9996,0.9087900615655233
131,0,0.324,0.745,0,0,0.565,0.823,0.067,0.02,0.299,0.722,0.745,0,0.758,0.963,0,0.436,0.99,0.169,0.067,0.198,0.911,0.745,0,0.758,0.006,0.006,0.006,0.758,0.942,0.012860000000000002,0.299,0.436,0.324,0,0,0,0.169,0.9989,0.9105943711521548
132,0,0.336,0.81,0,0,0.549,0.838,0.086,0.008,0.298,0.774,0.81,0,0.749,0.943,0,0.442,0.992,0.141,0.086,0.21,0.928,0.81,0,0.749,0.012,0.012,0.012,0.701,0.928,0.040400000000000005,0.298,0.442,0.336,0,0,0,0.141,0.9985,0.9157026385224275
133,0,0.345,0.896,0,0,0.556,0.855,0.125,0.004,0.293,0.819,0.896,0,0.734,0.925,0,0.456,0.993,0.127,0.125,0.241,0.947,0.896,0,0.734,0.019,0.019,0.019,0.644,0.917,0.0454,0.293,0.456,0.345,0,0,0,0.127,1.0,0.9238107299912051
134,0,0.361,0.945,0,0,0.581,0.878,0.15,0.004,0.264,0.84,0.945,0,0.692,0.9,0,0.475,0.993,0.137,0.15,0.327,0.966,0.945,0,0.692,0.028,0.028,0.028,0.61,0.911,0.06008,0.264,0.475,0.361,0,0,0,0.137,1.0,0.9315542656112578
135,0,0.408,0.967,0,0,0.61,0.896,0.133,0.006,0.221,0.849,0.967,0,0.678,0.865,0,0.517,0.993,0.187,0.133,0.493,0.98,0.967,0,0.678,0.039,0.039,0.039,0.612,0.905,0.10031999999999999,0.221,0.517,0.408,0,0,0,0.187,1.0,0.9407218117854002
136,0,0.494,0.979,0,0,0.667,0.912,0.113,0.019,0.209,0.877,0.979,0,0.658,0.84,0,0.593,0.992,0.283,0.113,0.588,0.987,0.979,0,0.658,0.059,0.059,0.059,0.6,0.866,0.07221999999999999,0.209,0.593,0.494,0,0,0,0.283,1.0,0.944130870712401
137,0,0.577,0.986,0,0,0.681,0.924,0.122,0.051,0.22,0.905,0.986,0,0.649,0.817,0,0.66,0.987,0.41,0.122,0.581,0.989,0.986,0,0.649,0.101,0.101,0.101,0.571,0.73,0.030940000000000002,0.22,0.66,0.577,0,0,0,0.41,0.9993,0.943570800351803
138,0,0.625,0.987,0,0,0.692,0.942,0.14,0.117,0.248,0.916,0.987,0,0.649,0.791,0,0.692,0.946,0.53,0.14,0.475,0.986,0.987,0,0.649,0.183,0.183,0.183,0.539,0.485,0.018480000000000003,0.248,0.692,0.625,0,0,0,0.53,0.9986,0.9411736147757256
139,0,0.66,0.982,0,0,0.685,0.952,0.16,0.228,0.292,0.909,0.982,0,0.619,0.772,0,0.666,0.698,0.609,0.16,0.336,0.985,0.982,0,0.619,0.299,0.299,0.299,0.506,0.324,0.01902,0.292,0.666,0.66,0,0,0,0.609,0.9977,0.9393217238346526
140,0,0.687,0.973,0,0,0.638,0.955,0.175,0.393,0.305,0.892,0.973,0,0.571,0.754,0,0.657,0.556,0.673,0.175,0.288,0.988,0.973,0,0.571,0.432,0.432,0.432,0.472,0.345,0.02356,0.305,0.657,0.687,0,0,0,0.673,0.9709,0.9386165347405454
141,0,0.709,0.965,0,0,0.588,0.955,0.191,0.529,0.235,0.871,0.965,0,0.613,0.727,0,0.709,0.622,0.73,0.191,0.312,0.992,0.965,0,0.613,0.559,0.559,0.559,0.456,0.492,0.06966,0.235,0.709,0.709,0,0,0,0.73,0.9613,0.934855233069481
142,0,0.746,0.955,0,0,0.579,0.951,0.213,0.655,0.262,0.842,0.955,0,0.719,0.692,0,0.782,0.699,0.767,0.213,0.261,0.993,0.955,0,0.719,0.662,0.662,0.662,0.47,0.63,0.10222,0.262,0.782,0.746,0,0,0,0.767,0.9676,0.9335932277924363
143,0,0.787,0.943,0,0,0.562,0.943,0.242,0.706,0.288,0.81,0.943,0,0.784,0.649,0,0.782,0.703,0.803,0.242,0.168,0.992,0.943,0,0.784,0.735,0.735,0.735,0.506,0.65,0.08402000000000001,0.288,0.782,0.787,0,0,0,0.803,0.9695,0.9287866314863678
144,0,0.801,0.931,0,0,0.597,0.929,0.277,0.765,0.31,0.775,0.931,0,0.806,0.611,0,0.722,0.642,0.838,0.277,0.112,0.992,0.931,0,0.806,0.779,0.779,0.779,0.538,0.631,0.1165,0.31,0.722,0.801,0,0,0,0.838,0.9851,0.9255001759014951
145,0,0.804,0.92,0,0,0.637,0.903,0.287,0.812,0.343,0.76,0.92,0,0.845,0.587,0,0.663,0.498,0.861,0.287,0.075,0.981,0.92,0,0.845,0.806,0.806,0.806,0.551,0.632,0.14416,0.343,0.663,0.804,0,0,0,0.861,0.979,0.9242357959542656
146,0,0.818,0.907,0,0,0.729,0.867,0.261,0.858,0.36,0.753,0.907,0,0.895,0.575,0,0.619,0.264,0.87,0.261,0.05,0.931,0.907,0,0.895,0.827,0.827,0.827,0.532,0.638,0.15017999999999998,0.36,0.619,0.818,0,0,0,0.87,0.9322,0.9245979771328057
147,0,0.806,0.904,0,0,0.792,0.802,0.216,0.892,0.362,0.755,0.904,0,0.923,0.573,0,0.543,0.109,0.87,0.216,0.036,0.837,0.904,0,0.923,0.846,0.846,0.846,0.503,0.667,0.19069999999999998,0.362,0.543,0.806,0,0,0,0.87,0.8642,0.9248147757255937
148,0,0.808,0.917,0,0,0.806,0.715,0.167,0.918,0.333,0.734,0.917,0,0.959,0.566,0,0.383,0.078,0.881,0.167,0.023,0.748,0.917,0,0.959,0.865,0.865,0.865,0.49,0.712,0.20424000000000003,0.333,0.383,0.808,0,0,0,0.881,0.8404,0.9196584872471415
149,0,0.819,0.941,0,0,0.805,0.719,0.143,0.93,0.28,0.694,0.941,0,0.979,0.543,0,0.269,0.163,0.902,0.143,0.016,0.69,0.941,0,0.979,0.882,0.882,0.882,0.489,0.727,0.17374,0.28,0.269,0.819,0,0,0,0.902,0.8568,0.916937203166227
150,0,0.815,0.961,0,0,0.781,0.805,0.148,0.94,0.23,0.645,0.961,0,0.987,0.507,0,0.31,0.316,0.921,0.148,0.013,0.669,0.961,0,0.987,0.891,0.891,0.891,0.516,0.728,0.13513999999999998,0.23,0.31,0.815,0,0,0,0.921,0.8439,0.9183192612137202
151,0,0.795,0.964,0,0,0.759,0.834,0.16,0.952,0.205,0.589,0.964,0,0.99,0.475,0,0.483,0.496,0.937,0.16,0.011,0.597,0.964,0,0.99,0.9,0.9,0.9,0.555,0.744,0.11213999999999999,0.205,0.483,0.795,0,0,0,0.937,0.8188,0.9218561125769569
152,0,0.748,0.968,0,0,0.763,0.856,0.165,0.957,0.217,0.509,0.968,0,0.992,0.458,0,0.628,0.654,0.951,0.165,0.009,0.646,0.968,0,0.992,0.909,0.909,0.909,0.56,0.773,0.11481999999999999,0.217,0.628,0.748,0,0,0,0.951,0.8125,0.929179419525066
153,0,0.679,0.968,0,0,0.779,0.882,0.165,0.959,0.229,0.403,0.968,0,0.992,0.425,0,0.686,0.771,0.967,0.165,0.015,0.728,0.968,0,0.992,0.918,0.918,0.918,0.549,0.832,0.09574,0.229,0.686,0.679,0,0,0,0.967,0.8495,0.9377620052770449
154,0,0.565,0.967,0,0,0.784,0.863,0.14,0.961,0.253,0.354,0.967,0,0.993,0.389,0,0.7,0.858,0.972,0.14,0.022,0.776,0.967,0,0.993,0.924,0.924,0.924,0.457,0.875,0.07192,0.253,0.7,0.565,0,0,0,0.972,0.8974,0.9455527704485488
155,0,0.437,0.965,0,0,0.774,0.812,0.123,0.964,0.26,0.368,0.965,0,0.993,0.344,0,0.766,0.907,0.971,0.123,0.027,0.796,0.965,0,0.993,0.929,0.929,0.929,0.33,0.885,0.0668,0.26,0.766,0.437,0,0,0,0.971,0.9683,0.9373267370272649
156,0,0.386,0.96,0,0,0.758,0.785,0.11,0.962,0.253,0.402,0.96,0,0.993,0.272,0,0.829,0.94,0.968,0.11,0.035,0.797,0.96,0,0.993,0.933,0.933,0.933,0.246,0.892,0.056319999999999995,0.253,0.829,0.386,0,0,0,0.968,0.9625,0.9439424802110818
157,0,0.373,0.947,0,0,0.772,0.727,0.099,0.957,0.27,0.425,0.947,0,0.993,0.185,0,0.823,0.96,0.957,0.099,0.057,0.82,0.947,0,0.993,0.937,0.937,0.937,0.21,0.875,0.03948,0.27,0.823,0.373,0,0,0,0.957,0.9307,0.9505031662269129
158,0,0.398,0.926,0,0,0.772,0.648,0.088,0.947,0.284,0.43,0.926,0,0.993,0.108,0,0.803,0.975,0.939,0.088,0.106,0.845,0.926,0,0.993,0.941,0.941,0.941,0.195,0.871,0.033,0.284,0.803,0.398,0,0,0,0.939,0.8702,0.9544952506596306
159,0,0.438,0.89,0,0,0.783,0.664,0.075,0.929,0.299,0.439,0.89,0,0.993,0.052,0,0.806,0.983,0.916,0.075,0.21,0.86,0.89,0,0.993,0.946,0.946,0.946,0.189,0.869,0.0127,0.299,0.806,0.438,0,0,0,0.916,0.7207,0.9599552330694812
160,0,0.454,0.867,0,0,0.801,0.694,0.068,0.899,0.321,0.428,0.867,0,0.993,0.021,0,0.831,0.99,0.882,0.068,0.261,0.853,0.867,0,0.993,0.951,0.951,0.951,0.21,0.891,0.008220000000000002,0.321,0.831,0.454,0,0,0,0.882,0.6885,0.9625297273526826
161,0,0.457,0.871,0,0,0.823,0.719,0.071,0.865,0.344,0.412,0.871,0,0.993,0.019,0,0.868,0.992,0.842,0.071,0.254,0.835,0.871,0,0.993,0.955,0.955,0.955,0.24,0.901,0.01044,0.344,0.868,0.457,0,0,0,0.842,0.6665,0.9625358839050131
162,0,0.464,0.882,0,0,0.845,0.737,0.088,0.787,0.331,0.386,0.882,0,0.983,0.027,0,0.903,0.983,0.774,0.088,0.225,0.822,0.882,0,0.983,0.957,0.957,0.957,0.251,0.897,0.007580000000000001,0.331,0.903,0.464,0,0,0,0.774,0.631,0.9587716798592788
163,0,0.444,0.893,0,0,0.864,0.819,0.119,0.664,0.288,0.348,0.893,0,0.964,0.035,0,0.934,0.966,0.67,0.119,0.188,0.797,0.893,0,0.964,0.958,0.958,0.958,0.257,0.874,0.0024000000000000002,0.288,0.934,0.444,0,0,0,0.67,0.5803,0.9584442392260334
164,0,0.395,0.9,0,0,0.895,0.882,0.164,0.549,0.246,0.317,0.9,0,0.964,0.038,0,0.951,0.958,0.583,0.164,0.163,0.754,0.9,0,0.964,0.958,0.958,0.958,0.265,0.83,0.0009400000000000001,0.246,0.951,0.395,0,0,0,0.583,0.3814,0.9565896218117853
165,0,0.362,0.898,0,0,0.925,0.899,0.225,0.475,0.223,0.285,0.898,0,0.947,0.039,0,0.96,0.975,0.486,0.225,0.149,0.69,0.898,0,0.947,0.959,0.959,0.959,0.268,0.807,4e-05,0.223,0.96,0.362,0,0,0,0.486,0.2739,0.9479026385224275
166,0,0.356,0.881,0,0,0.953,0.946,0.31,0.432,0.218,0.253,0.881,0,0.931,0.04,0,0.967,0.991,0.415,0.31,0.137,0.62,0.881,0,0.931,0.959,0.959,0.959,0.23,0.835,0.004520000000000001,0.218,0.967,0.356,0,0,0,0.415,0.2565,0.9415373790677221
167,0,0.347,0.845,0,0,0.97,0.968,0.406,0.414,0.214,0.214,0.845,0,0.919,0.036,0,0.969,0.99,0.371,0.406,0.12,0.53,0.845,0,0.919,0.957,0.957,0.957,0.171,0.867,0.014879999999999999,0.214,0.969,0.347,0,0,0,0.371,0.2112,0.9345206684256816
168,0,0.326,0.797,0,0,0.98,0.987,0.497,0.42,0.203,0.169,0.797,0,0.907,0.033,0,0.967,0.974,0.373,0.497,0.09,0.454,0.797,0,0.907,0.954,0.954,0.954,0.128,0.884,0.026639999999999997,0.203,0.967,0.326,0,0,0,0.373,0.3736,0.9298392260334213
169,0,0.312,0.739,0,0,0.984,0.991,0.571,0.427,0.2,0.123,0.739,0,0.908,0.03,0,0.966,0.964,0.43,0.571,0.055,0.411,0.739,0,0.908,0.954,0.954,0.954,0.099,0.89,0.0060999999999999995,0.2,0.966,0.312,0,0,0,0.43,0.4168,0.91703236587511
170,0,0.288,0.692,0,0,0.984,0.993,0.63,0.418,0.183,0.103,0.692,0,0.915,0.027,0,0.963,0.953,0.515,0.63,0.03,0.383,0.692,0,0.915,0.948,0.948,0.948,0.07,0.889,0.00152,0.183,0.963,0.288,0,0,0,0.515,0.2943,0.9097277924362357
171,0,0.245,0.662,0,0,0.986,0.992,0.678,0.412,0.186,0.104,0.662,0,0.923,0.026,0,0.957,0.933,0.606,0.678,0.018,0.377,0.662,0,0.923,0.943,0.943,0.943,0.051,0.877,0.0004,0.186,0.957,0.245,0,0,0,0.606,0.2364,0.9188262093227793
172,0,0.202,0.652,0,0,0.984,0.988,0.712,0.409,0.21,0.106,0.652,0,0.937,0.027,0,0.953,0.905,0.684,0.712,0.016,0.342,0.652,0,0.937,0.95,0.95,0.95,0.05,0.853,0.00017999999999999998,0.21,0.953,0.202,0,0,0,0.684,0.2893,0.9288912049252419
173,0,0.173,0.649,0,0,0.98,0.98,0.739,0.373,0.258,0.088,0.649,0,0.938,0.038,0,0.941,0.864,0.747,0.739,0.019,0.336,0.649,0,0.938,0.937,0.937,0.937,0.053,0.823,0.0006799999999999999,0.258,0.941,0.173,0,0,0,0.747,0.3255,0.9374917326297274
174,0,0.157,0.637,0,0,0.975,0.969,0.758,0.344,0.319,0.061,0.637,0,0.919,0.061,0,0.933,0.838,0.81,0.758,0.022,0.371,0.637,0,0.919,0.941,0.941,0.941,0.058,0.789,0.0025599999999999998,0.319,0.933,0.157,0,0,0,0.81,0.4382,0.9445046613896219
175,0,0.136,0.597,0,0,0.969,0.96,0.766,0.336,0.376,0.04,0.597,0,0.897,0.081,0,0.894,0.838,0.856,0.766,0.022,0.359,0.597,0,0.897,0.948,0.948,0.948,0.063,0.751,0.00258,0.376,0.894,0.136,0,0,0,0.856,0.4785,0.9470983289357959
176,0,0.111,0.518,0,0,0.952,0.951,0.77,0.345,0.42,0.018,0.518,0,0.872,0.081,0,0.89,0.858,0.877,0.77,0.017,0.405,0.518,0,0.872,0.95,0.95,0.95,0.064,0.714,0.014800000000000002,0.42,0.89,0.111,0,0,0,0.877,0.5107,0.9458896218117854
177,0,0.088,0.406,0,0,0.943,0.927,0.767,0.317,0.448,0.003,0.406,0,0.862,0.067,0,0.823,0.868,0.891,0.767,0.017,0.58,0.406,0,0.862,0.957,0.957,0.957,0.038,0.692,0.010400000000000001,0.448,0.823,0.088,0,0,0,0.891,0.5147,0.9408826737027265
178,0,0.071,0.313,0,0,0.923,0.884,0.757,0.274,0.454,0.001,0.313,0,0.886,0.057,0,0.75,0.858,0.899,0.757,0.022,0.701,0.313,0,0.886,0.96,0.96,0.96,0.015,0.686,0.01184,0.454,0.75,0.071,0,0,0,0.899,0.534,0.9327271767810027
179,0,0.057,0.234,0,0,0.901,0.827,0.757,0.274,0.47,0.005,0.234,0,0.906,0.057,0,0.695,0.85,0.892,0.757,0.031,0.79,0.234,0,0.906,0.963,0.963,0.963,0.008,0.688,0.04208,0.47,0.695,0.057,0,0,0,0.892,0.4246,0.9011002638522427
180,0,0.038,0.169,0,0,0.888,0.78,0.754,0.319,0.515,0.018,0.169,0,0.92,0.062,0,0.626,0.849,0.898,0.754,0.042,0.858,0.169,0,0.92,0.969,0.969,0.969,0.004,0.665,0.05008,0.515,0.626,0.038,0,0,0,0.898,0.3438,0.8910720316622691
