Source: sourcetag; timestamp; name <email>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOUR,AT,BE,BG,CH,CZ,DE,DK,ES,FI,FR,GR,HR,HU,IE,IT,LU,NL,NO,PL,PT,RO,SE,SI,SK,UK,EE,LT,LV,NONEU_Balkan,TR,California,WECC,SPP,MISO,ERCOT,SERC,PJM,NewYork,NewEngland,Canada
1052,1.285675211,1.231594168,1.416770099,1.301740763,1.308941738,1.291913562,1.414208683,1.316419093,1.242636768,1.487736427,1.448943266,1.42306526,1.232419675,1.425756803,1.338458493,1.252071442,1.295630039,1.407607099,1.279574948,1.32798499,1.313397647,1.426713532,1.345292027,1.249539566,1.487698817,1.294502495,1.235160828,1.27227135,1.356269292,1.448943266,0.593398455,0.76674932,0.663725504,0.638707418,0.683435191,0.560587628,0.522643217,0.563029682,0.542346936,0.563029682
1053,1.186437628,1.173425403,1.352526315,1.267410778,1.260875224,1.225985907,1.330373183,1.339458027,1.173948827,1.403765373,1.352950539,1.376911792,1.203242011,1.373202152,1.266415796,1.168109004,1.235361026,1.378075446,1.240999307,1.355101287,1.241421172,1.382530788,1.27398195,1.224687193,1.452257618,1.234858182,1.159775425,1.145760315,1.317943054,1.352950539,0.591179777,0.739088672,0.672931868,0.623414526,0.674901648,0.545429726,0.502141999,0.536439448,0.507151717,0.536439448
1054,1.102457666,1.130687096,1.297529743,1.242036442,1.184386771,1.173765608,1.239665921,1.306428445,1.173323444,1.331825779,1.214336287,1.355886323,1.153415537,1.297252206,1.178184976,1.072362364,1.160332254,1.343826932,1.168692408,1.315675618,1.163042943,1.323097466,1.168388183,1.15579264,1.368787285,1.143182664,1.037170594,1.016862279,1.283921337,1.214336287,0.552957279,0.717731415,0.674831527,0.600409585,0.65643311,0.525832635,0.487212024,0.52552213,0.481953292,0.52552213
1055,1.100187938,1.165202593,1.26978811,1.239051226,1.117232975,1.136803014,1.13878845,1.212032812,1.133090447,1.380538957,1.118720741,1.284604856,1.096182425,1.206044458,1.069857598,1.125391272,1.066315668,1.291804738,1.086696743,1.265546147,1.072553288,1.252618457,1.085421651,1.098223219,1.253918803,1.054820719,0.941074916,0.902286248,1.315273165,1.118720741,0.517998317,0.67649542,0.671458572,0.577146273,0.633905091,0.494404398,0.468735034,0.493397765,0.450242152,0.493397765
1056,1.030961213,1.175963307,1.17390913,1.218527866,1.063175562,1.062461878,1.033238181,1.098402514,1.081392088,1.358825374,0.994816573,1.118965188,1.034684885,1.107716403,0.962389521,1.067943289,0.980370825,1.235680925,1.008169895,1.177061387,1.006459506,1.173980703,1.110791582,1.051035169,1.124168458,0.984131163,0.873973624,0.839030731,1.261150155,0.994816573,0.482564965,0.657925389,0.654742286,0.565617078,0.607831829,0.469168089,0.443941057,0.466262186,0.416165186,0.466262186
1057,0.97598334,1.108353538,1.068539592,1.248006874,1.026672876,1.005987572,0.976065118,1.004149097,1.045953696,1.287579903,0.910139295,0.951274255,0.954782972,1.076183613,0.868060435,0.994292027,0.902497725,1.200065204,0.941425065,1.036663188,0.97116335,1.126095144,1.030567746,1.01422849,0.999894868,0.943263763,0.835038306,0.807999722,1.156905815,0.910139295,0.444982605,0.594668483,0.595373294,0.489875427,0.571596645,0.463509676,0.444766025,0.433157238,0.406473443,0.433157238
1058,0.941180833,1.065310683,0.993588511,1.233640522,1.039769259,0.973770559,0.941981177,0.923975028,1.021876436,1.312621716,0.901841299,0.862044217,0.910567588,0.974464935,0.814007623,0.970723624,0.856911597,1.178189906,0.907334963,0.947643238,0.954899435,1.1058238,0.986684622,0.98906153,0.977328344,0.912337083,0.808529153,0.803225721,1.050208267,0.901841299,0.42855208,0.572935469,0.594039065,0.467947291,0.568892147,0.463404022,0.431979338,0.429641583,0.400190051,0.429641583
1059,0.930084382,1.027140603,0.959276491,1.245954538,1.0346143,0.950212814,0.927138171,0.874412877,1.008743386,1.275815412,0.864877498,0.822044545,0.864332211,0.888343121,0.786177355,0.919167741,0.82923705,1.164039322,0.892801815,0.889485916,0.945556335,1.094840873,0.979827883,0.969557136,0.971478826,0.907918985,0.808529153,0.782936215,0.963904206,0.864877498,0.395294963,0.566483686,0.57896332,0.465155754,0.560931495,0.451877219,0.430160154,0.416614911,0.399822961,0.416614911
1060,0.909278535,0.994046332,0.938835287,1.247820298,1.023468441,0.946639448,0.930436617,0.857773647,1.024169509,1.231427152,0.838663374,0.799993443,0.846825612,0.835449408,0.771680114,0.860246732,0.822702782,1.164039322,0.894715645,0.857552908,0.951785069,1.097288497,0.972971145,0.969242549,0.951091534,0.921173277,0.81349962,0.831869729,0.920842632,0.838663374,0.379854132,0.570406521,0.578559681,0.448673559,0.572107373,0.456910563,0.440757307,0.406151856,0.400156719,0.406151856
1061,0.935254319,0.99039175,0.941998807,1.214423194,1.030713249,0.95819144,0.954900091,0.851053958,1.064610967,1.23108899,0.859408364,0.811275402,0.872636623,0.816461922,0.783738049,0.838151353,0.827238332,1.177848104,0.909069372,0.838821255,0.989157469,1.113417709,1.004512141,1.002588771,0.930274131,0.959831628,0.860719048,0.890351245,0.904036112,0.859408364,0.383643254,0.583403883,0.582729382,0.454910536,0.567861817,0.469288443,0.447877356,0.43175438,0.423246253,0.43175438
1062,1.06286351,1.017902631,0.984584648,1.227110362,1.077804501,1.004096902,1.015096728,0.869186452,1.167799224,1.296478913,0.947857459,0.892813196,0.947825221,0.807307241,0.827534686,0.857300681,0.8689039,1.208678603,0.945073304,0.840426825,1.078435981,1.162997777,1.073079522,1.052608104,0.901399302,1.087956448,1.02557284,1.098020302,0.932913923,0.947857459,0.398652153,0.597979488,0.583164811,0.459525012,0.585427181,0.48009338,0.461285112,0.443675475,0.443050123,0.443675475
1063,1.226031784,1.101856504,1.076570065,1.274500666,1.224093891,1.127538732,1.176995448,0.953911421,1.23190102,1.409015788,1.105519384,1.081016781,1.110546814,0.818157233,0.979298349,0.905910514,0.980908942,1.309920219,1.054819508,0.854520164,1.190553182,1.289897648,1.156046054,1.164286489,0.929471256,1.228231036,1.163089069,1.187532826,1.035397354,1.105519384,0.411094271,0.620850093,0.598197898,0.477032866,0.605519824,0.514694709,0.466182202,0.451241294,0.456431044,0.451241294
1064,1.314299012,1.159314656,1.202380807,1.342600907,1.269234618,1.23593083,1.375451944,1.113584034,1.226481031,1.464385426,1.177561077,1.198451716,1.178777661,0.917163413,1.147416453,1.025225557,1.167789007,1.436523509,1.146324517,0.933014709,1.255089781,1.402362815,1.241069607,1.200149407,1.074648271,1.313279408,1.254214281,1.316430862,1.141301417,1.177561077,0.434628781,0.640161544,0.609615351,0.494147761,0.617448103,0.548193053,0.480008629,0.476607527,0.478406886,0.476607527
1065,1.37293367,1.198195348,1.28852588,1.391110667,1.301836253,1.264876984,1.450766459,1.213881615,1.229712178,1.468407778,1.275251121,1.293322734,1.192019832,1.051093006,1.301979775,1.151905726,1.277949079,1.45662144,1.212471275,1.054324461,1.281561898,1.410207763,1.290438122,1.232866455,1.243137338,1.351937759,1.294806421,1.361783874,1.204665012,1.275251121,0.382339059,0.638224938,0.619325824,0.504688489,0.642893338,0.575010846,0.484272582,0.45212218,0.468722647,0.45212218
1066,1.397774589,1.243268528,1.328434897,1.391856971,1.31939098,1.269641472,1.452690552,1.256012999,1.225647186,1.476399089,1.312403513,1.307168774,1.207057551,1.129077325,1.377071604,1.151905726,1.333836289,1.444248224,1.236573575,1.185981221,1.301978302,1.406002871,1.290438122,1.248910392,1.294234601,1.351937759,1.299776887,1.349848871,1.232698226,1.312403513,0.324513309,0.610072626,0.619478351,0.519669354,0.640889892,0.569533619,0.482340925,0.407676162,0.449013858,0.407676162
1067,1.399413838,1.263267213,1.321134467,1.381222139,1.320505566,1.289701478,1.455714128,1.272581122,1.226585261,1.463175161,1.335411593,1.288707387,1.219401948,1.20333196,1.395532718,1.203461609,1.35666779,1.438505958,1.238307983,1.237181072,1.294538426,1.415291289,1.275353298,1.246079109,1.323338822,1.340892516,1.290664366,1.304495859,1.232265367,1.335411593,0.265465258,0.56386493,0.609296048,0.526084011,0.631833321,0.571513158,0.467590735,0.353932977,0.427892358,0.353932977
1068,1.38087772,1.283062866,1.317240904,1.361071931,1.309081061,1.316813682,1.431525524,1.257364048,1.224813342,1.474583691,1.368414986,1.289733019,1.22456415,1.233169439,1.384805314,1.278585896,1.363432679,1.42996092,1.249551736,1.246100907,1.279485654,1.414977491,1.27741032,1.23758526,1.324571809,1.316592981,1.269125679,1.284206353,1.214605262,1.368414986,0.212636962,0.534792223,0.637981999,0.526683646,0.613527589,0.570474085,0.447673822,0.31870361,0.385888068,0.31870361
1069,1.331069785,1.266312698,1.288039185,1.338309659,1.314096697,1.314355812,1.399090806,1.237951613,1.216683358,1.45851208,1.361814307,1.265630653,1.224115263,1.240628809,1.307939444,1.27122077,1.353285345,1.425038978,1.25224306,1.247884874,1.291251039,1.401170383,1.25409741,1.228462237,1.317546652,1.34199704,1.277409789,1.31165686,1.198616321,1.361814307,0.194347449,0.508686078,0.630350648,0.508532074,0.587852134,0.562234185,0.438082557,0.300890324,0.366707347,0.300890324
1070,1.33472657,1.27077941,1.281955493,1.346705579,1.308384445,1.309061936,1.39551749,1.221632368,1.207406838,1.422435495,1.294864566,1.233323225,1.211770866,1.247410054,1.269991598,1.238814215,1.361510836,1.388602934,1.260257224,1.173493453,1.271007656,1.390124697,1.272610603,1.232551868,1.308829723,1.329847273,1.264155213,1.297334857,1.193321418,1.294864566,0.231839173,0.491014918,0.63268373,0.499831782,0.571860842,0.55791878,0.444269567,0.299666481,0.37177399,0.299666481
1071,1.312407571,1.262759632,1.273438325,1.326555371,1.309499031,1.284955897,1.376276555,1.172710187,1.201465696,1.381517848,1.328245142,1.197426084,1.208179769,1.219606949,1.283269186,1.197569508,1.352747229,1.401659752,1.237410876,1.1763478,1.250418231,1.375815513,1.22187074,1.20927243,1.296012396,1.332056322,1.250900637,1.304495859,1.179437575,1.328245142,0.258907905,0.492909891,0.616972902,0.497746183,0.567828006,0.555274881,0.440914547,0.311114335,0.370863395,0.311114335
1072,1.296645566,1.260221728,1.294366224,1.308270923,1.317997748,1.261227991,1.339443909,1.153546629,1.203237615,1.347007489,1.343143816,1.17845188,1.209301987,1.205705396,1.291418687,1.17547413,1.337526228,1.394618641,1.214564527,1.179915734,1.242286274,1.375501715,1.21638535,1.191026384,1.2846001,1.306652262,1.230190361,1.281819352,1.187666612,1.343143816,0.280918698,0.524951081,0.593671968,0.492997034,0.569529684,0.562992858,0.451074426,0.368602046,0.436817282,0.368602046
1073,1.296645566,1.230172942,1.306533607,1.304539403,1.29305889,1.231015088,1.354012045,1.145049244,1.240864849,1.329173874,1.335411593,1.197426084,1.211321979,1.211808517,1.278834083,1.193150433,1.331145708,1.401864833,1.217853923,1.149766692,1.275506185,1.381463875,1.243126629,1.186307579,1.277574943,1.338683468,1.244273349,1.372525377,1.226484795,1.335411593,0.347749015,0.568524206,0.610719834,0.496047396,0.564658814,0.588840671,0.484256832,0.463594453,0.525165571,0.463594453
1074,1.382012584,1.227533521,1.35520314,1.313121899,1.321759475,1.250224293,1.489798069,1.149244606,1.253372516,1.353877525,1.457429853,1.317937916,1.242295193,1.220285073,1.29308185,1.215245811,1.346212961,1.427978471,1.283462416,1.142452428,1.35198119,1.422947957,1.287695427,1.243247826,1.326148885,1.366296575,1.296463243,1.30926986,1.320409439,1.457429853,0.466172132,0.657906893,0.617610914,0.505151995,0.581572649,0.606718132,0.51402218,0.550963684,0.586459503,0.550963684
1075,1.372555381,1.272302152,1.411903145,1.354914923,1.307966475,1.296073035,1.499418536,1.179429876,1.24857791,1.479335762,1.498919833,1.397937261,1.241397418,1.290131899,1.363045592,1.322776653,1.355360936,1.41895491,1.287589113,1.141738841,1.349558905,1.403366968,1.34392068,1.241989478,1.425418651,1.329847273,1.268297268,1.303302358,1.364122792,1.498919833,0.524263301,0.6964479,0.633401713,0.54026909,0.60515875,0.619980996,0.531231526,0.55054781,0.575729351,0.55054781
1076,1.284666442,1.239309397,1.412146493,1.307711195,1.295845354,1.265935759,1.404588216,1.299673202,1.235340629,1.429608096,1.478174843,1.402552608,1.222544158,1.40134432,1.341424467,1.272693795,1.324073324,1.384979837,1.277900347,1.322454692,1.326201154,1.371422342,1.309636989,1.226260128,1.469519432,1.287875349,1.216107374,1.242433841,1.346503859,1.478174843,0.539173702,0.689711702,0.634055489,0.542897809,0.625140376,0.60029965,0.525258077,0.534711925,0.553146332,0.534711925
1077,1.182654747,1.168451111,1.336952065,1.262932954,1.2529338,1.193523107,1.30096204,1.32402763,1.18176612,1.342255418,1.358042491,1.347168446,1.193366493,1.382356833,1.257822785,1.174001105,1.253272608,1.364881907,1.240640464,1.347965419,1.252148435,1.324791974,1.25409741,1.200149407,1.407554681,1.226021988,1.145692438,1.151727817,1.31232241,1.358042491,0.517364998,0.687534701,0.645123346,0.531412825,0.611753877,0.570656595,0.510185181,0.504298412,0.513788361,0.504298412
1078,1.097918209,1.131194677,1.286579099,1.237558618,1.183132862,1.137691628,1.213278353,1.295015639,1.190729948,1.274338177,1.225085963,1.341527467,1.144662237,1.303694389,1.172862853,1.213772786,1.172939548,1.325779811,1.16671877,1.294089618,1.169617717,1.26115376,1.138218535,1.142579986,1.313245535,1.140973615,1.041312649,1.024023281,1.272949428,1.225085963,0.50298288,0.662431711,0.64129048,0.520656822,0.606043232,0.541347083,0.48753728,0.488513639,0.473763438,0.488513639
1079,1.094639712,1.160938914,1.263704418,1.23140161,1.110684783,1.109709716,1.11652394,1.207730789,1.156229632,1.32543629,1.121549603,1.26460502,1.089449118,1.204349147,1.06703022,1.20935371,1.073388053,1.282097574,1.082928889,1.245030527,1.073764431,1.191616145,1.068965479,1.088785609,1.198233683,1.055925243,0.942731738,0.911834251,1.294892081,1.121549603,0.464871573,0.6349239,0.630342978,0.506015771,0.585652029,0.510461859,0.45923877,0.458803167,0.427151831,0.458803167
1080,1.013559959,1.165608658,1.144707411,1.212370858,1.054398198,1.039282267,1.030214605,1.093389412,1.101300125,1.296176346,0.998588389,1.11588829,1.02997157,1.10432578,0.966270236,1.216718836,0.987058841,1.220094775,1.007811052,1.181699701,1.004902323,1.121576454,1.099135127,1.034047471,1.076569437,0.989653785,0.873145213,0.831869729,1.251488396,0.998588389,0.439078749,0.60558206,0.626708997,0.476326751,0.572773128,0.480162114,0.451236069,0.436718661,0.412750625,0.436718661
1081,0.972704843,1.102973181,1.085817276,1.220766778,1.026254906,0.97823254,0.867216403,0.993945124,1.06700827,1.218897347,0.91353393,0.98665858,0.952538536,1.091780477,0.884109962,1.163689928,0.904342695,1.172584361,0.947465592,1.043263866,0.97116335,1.07733095,1.029196398,1.004476293,0.966116767,0.956518055,0.835038306,0.828289228,1.131152306,0.91353393,0.413750486,0.557302716,0.554041841,0.419470046,0.503949226,0.425982979,0.410773801,0.418491431,0.406630679,0.418491431
1082,0.928319037,1.061554584,1.015246453,1.200429994,1.03419633,0.936940312,0.827635053,0.911602267,1.04115909,1.234452816,0.90202989,0.945120459,0.908323152,0.989722736,0.820189047,1.112134045,0.850761697,1.139566332,0.903088652,0.952103155,0.951092987,1.061515536,0.971599798,0.971130071,0.947966056,0.927800423,0.807700742,0.80083872,1.035318114,0.90202989,0.389911008,0.567866762,0.546219307,0.40318059,0.482140235,0.418716356,0.405800214,0.399143229,0.391612481,0.399143229
1083,0.913944089,1.013943501,0.98750482,1.159383273,1.023050472,0.917523133,0.822962254,0.864244459,1.031152956,1.190990053,0.866009043,0.886146584,0.861414444,0.906991545,0.789254207,1.062051188,0.82493212,1.127261477,0.885206301,0.888772329,0.939846663,1.053796108,0.962686038,0.953513199,0.937901444,0.917859704,0.803558687,0.80083872,0.957238785,0.866009043,0.36336128,0.5562988,0.545428157,0.390401001,0.493712506,0.414621729,0.407324091,0.407915085,0.403911188,0.407915085
1084,0.902469349,0.985518973,0.971200526,1.198191082,1.00744627,0.914706035,0.808119248,0.84607641,1.044077546,1.147046743,0.843755326,0.861531401,0.845254507,0.853080646,0.783460855,1.029644633,0.817167872,1.129859168,0.886761288,0.858444891,0.950746946,1.055804414,0.954457952,0.95131109,0.916481884,0.926695899,0.809357564,0.812773723,0.908390096,0.843755326,0.354052157,0.555578524,0.546213625,0.388510471,0.499091464,0.441472822,0.413891589,0.417823412,0.409115494,0.417823412
1085,0.929075613,0.973844614,0.965360182,1.197071626,1.022075209,0.932988812,0.829284276,0.842023264,1.081704779,1.146886561,0.859219774,0.872813359,0.867025534,0.831719723,0.786981217,1.085619591,0.823471519,1.141206979,0.898782534,0.850238643,0.985351021,1.071870867,0.981884905,0.974275941,0.893628619,0.967563298,0.854091759,0.907060249,0.890184797,0.859219774,0.344205924,0.560885611,0.530718165,0.395303506,0.487312593,0.467075599,0.432703167,0.433645368,0.449141751,0.433645368
1086,1.051136579,0.994046332,1.0103795,1.195392442,1.076411268,0.980482437,0.880959928,0.864991091,1.196566859,1.214750408,0.948611822,0.946658908,0.941540801,0.824938478,0.833549794,1.019333456,0.855297248,1.183795451,0.938255283,0.843102775,1.071861207,1.123898559,1.031939093,1.027441144,0.872868564,1.09347907,1.012318264,1.0908593,0.919608038,0.948611822,0.365166835,0.578131711,0.553305547,0.391738365,0.497390788,0.534685894,0.486919706,0.491057174,0.496844142,0.491057174
1087,1.211782932,1.080030527,1.100174788,1.228416394,1.206121195,1.100804661,1.03818585,0.950960446,1.252747133,1.341917256,1.098164342,1.124606168,1.095733538,0.839857218,0.977413431,1.160743878,0.962612991,1.271501726,1.050513389,0.851844213,1.183632368,1.256446792,1.123133711,1.134086137,0.901370628,1.235962706,1.149006082,1.209015832,1.005350518,1.098164342,0.388869215,0.598560349,0.568017662,0.395171066,0.519232239,0.559146413,0.503609961,0.518238461,0.543725468,0.518238461
1088,1.303328656,1.133428032,1.21454819,1.291665659,1.252237184,1.212807938,1.236092604,1.11255297,1.248994832,1.404210323,1.159079176,1.188708206,1.165086603,0.926657156,1.132253946,1.244706316,1.136962637,1.388739654,1.128681394,0.934977073,1.241767213,1.358054552,1.21638535,1.175926208,1.047952675,1.323220127,1.246758582,1.317624362,1.091975369,1.159079176,0.394297822,0.626737874,0.605278408,0.415540807,0.524473436,0.577884455,0.51579554,0.543106578,0.545791625,0.543106578
1089,1.341031372,1.176267856,1.277575235,1.345959275,1.269234618,1.26049063,1.313331213,1.203855412,1.250245599,1.406719844,1.230932279,1.277425428,1.183490976,1.060586749,1.272458624,1.176947155,1.248813931,1.424355375,1.190940685,1.041658296,1.282600021,1.372112698,1.256154431,1.218395453,1.205316188,1.359669429,1.29397801,1.348655371,1.171047068,1.230932279,0.33663159,0.61094796,0.615572225,0.417859165,0.532877771,0.570236468,0.518548255,0.528690753,0.53443695,0.528690753
1090,1.366628868,1.212610645,1.302153349,1.351369979,1.294452122,1.282119892,1.336970075,1.240298171,1.244617149,1.399582838,1.233383959,1.284604856,1.192693163,1.138571069,1.348160279,1.272693795,1.310466671,1.41676738,1.210318216,1.192760296,1.276890348,1.378890732,1.247240672,1.223743432,1.270750505,1.360773954,1.30226212,1.328365865,1.190049332,1.233383959,0.257911327,0.583646933,0.614076049,0.442656504,0.542709911,0.568866704,0.502010109,0.499586801,0.505231262,0.499586801
1091,1.364863523,1.210174256,1.304586826,1.360885355,1.293755506,1.300478296,1.352637693,1.255444137,1.243783304,1.375680098,1.214147696,1.252297429,1.196508703,1.223336634,1.344556758,1.260909593,1.321920859,1.41895491,1.218631416,1.24485213,1.269623493,1.385292209,1.24518365,1.213362061,1.307338669,1.359669429,1.299776887,1.300915358,1.185933003,1.214147696,0.193144179,0.53855794,0.59682746,0.452724085,0.517025298,0.577992649,0.489891782,0.468280632,0.469912714,0.468280632
1092,1.340653084,1.217889485,1.253240469,1.350437099,1.28316694,1.308192228,1.329273701,1.241720327,1.233360248,1.36596238,1.195288614,1.257425592,1.192693163,1.248088178,1.349851162,1.353710182,1.311696651,1.402343355,1.237052032,1.250560824,1.266855167,1.379957645,1.24518365,1.208328669,1.301288432,1.34199704,1.273267734,1.331946366,1.176486479,1.195288614,0.146769789,0.49178894,0.597368636,0.434814353,0.51108726,0.562654686,0.464248927,0.423042885,0.424225248,0.423042885
1093,1.290088572,1.187130086,1.226472226,1.314241355,1.288879193,1.294919727,1.279522142,1.218539178,1.222728731,1.346793913,1.188499344,1.237938572,1.19067317,1.254869424,1.286844987,1.324249678,1.290018256,1.385253278,1.237171647,1.255020742,1.264086841,1.360251137,1.236955564,1.198891059,1.285316953,1.356355857,1.266640446,1.389234382,1.150229463,1.188499344,0.136171068,0.471187408,0.59431124,0.439124414,0.51273692,0.568123915,0.453428467,0.417190561,0.376260519,0.417190561
1094,1.274326567,1.197281703,1.221605272,1.309390379,1.276061456,1.268318003,1.242139755,1.205810878,1.214702977,1.299896132,1.16228522,1.203579879,1.170248805,1.254530361,1.222674598,1.322776653,1.282945872,1.359754884,1.249013471,1.189727552,1.240037009,1.338097005,1.24518365,1.197003537,1.276944113,1.349728711,1.241788116,1.357009873,1.146737396,1.16228522,0.138733123,0.455254935,0.583165835,0.44092569,0.495841746,0.558757166,0.456558785,0.377717021,0.371700432,0.377717021
1095,1.258060178,1.161751044,1.207734455,1.298382395,1.276479425,1.240676411,1.19486203,1.151768933,1.211159138,1.254760356,1.239984638,1.17434935,1.160373288,1.222997571,1.241024835,1.302154299,1.271645432,1.353944257,1.220365825,1.189549155,1.221177788,1.315566316,1.191015419,1.176240795,1.262979822,1.336474419,1.216935785,1.296141356,1.136471714,1.239984638,0.170377505,0.458384748,0.571052794,0.438907701,0.499013727,0.559454632,0.445850458,0.394924647,0.402312415,0.394924647
1096,1.245702766,1.144493295,1.20724776,1.273008058,1.283863557,1.220616404,1.169573945,1.120765923,1.205530688,1.224663905,1.27506253,1.142554738,1.166657708,1.207400707,1.23853009,1.27122077,1.256116936,1.348338712,1.198655813,1.184197254,1.224984237,1.309478637,1.186901376,1.170263642,1.261345397,1.305547738,1.207823264,1.343881369,1.142700711,1.27506253,0.22070973,0.498604693,0.553299812,0.439646458,0.499162514,0.546029213,0.453145138,0.434125661,0.465611446,0.434125661
1097,1.250872704,1.127235546,1.216008276,1.246141114,1.250147335,1.209234572,1.196236383,1.105193311,1.249411755,1.207720191,1.287320934,1.165631472,1.17496212,1.194855404,1.238086579,1.255017492,1.251427638,1.352645412,1.203978653,1.169390329,1.25924227,1.317260825,1.184158681,1.163657315,1.25320195,1.347519662,1.235989239,1.374912378,1.152133565,1.287320934,0.303631159,0.549653252,0.562324264,0.42831358,0.512179285,0.572144645,0.477888953,0.505418557,0.550827367,0.505418557
1098,1.335483146,1.129265869,1.267597981,1.252298122,1.282470324,1.23793494,1.329548572,1.103380061,1.280785154,1.248602241,1.423860687,1.289733019,1.210199761,1.198924151,1.26217473,1.315411526,1.266802386,1.374930872,1.259778767,1.125147949,1.323605849,1.365020865,1.240383934,1.219653801,1.292026694,1.370714673,1.282380256,1.416684889,1.252963009,1.423860687,0.460262528,0.628858498,0.564178192,0.4583801,0.523775187,0.590706229,0.519176709,0.59913511,0.604382694,0.59913511
1099,1.321234294,1.196063509,1.383918164,1.295024027,1.259342668,1.275464735,1.336695204,1.124747961,1.277554007,1.3792575,1.461013078,1.369219547,1.215586407,1.271822537,1.336906207,1.353710182,1.283483988,1.370965974,1.267314473,1.119974444,1.321356584,1.346255751,1.309636989,1.213047474,1.391927292,1.328742749,1.249243815,1.334333367,1.313199266,1.461013078,0.519904943,0.693656649,0.575320824,0.472910508,0.537485563,0.591255857,0.523211109,0.60981132,0.588086313,0.60981132
1100,1.239524061,1.155050976,1.39267868,1.243715626,1.238026214,1.239466382,1.222898821,1.236422795,1.24670176,1.343074127,1.449320448,1.369732364,1.192917606,1.356588102,1.323074231,1.362548334,1.252580744,1.343074969,1.2575659,1.280888262,1.3011132,1.296612923,1.287695427,1.201407755,1.427196446,1.273516533,1.190426633,1.312850361,1.302407888,1.449320448,0.525803465,0.689535558,0.586091788,0.499303282,0.555323301,0.594361722,0.518473913,0.580306309,0.572617975,0.580306309
1101,1.141421342,1.098912535,1.328434897,1.200803146,1.189681054,1.164293352,1.113225494,1.254377519,1.194586479,1.274142398,1.334468639,1.315373835,1.163964385,1.333192806,1.248758545,1.262382618,1.181011291,1.310740543,1.210557445,1.308361353,1.234154316,1.24025482,1.219813719,1.166803185,1.354995039,1.216081269,1.117526463,1.211402833,1.249754065,1.334468639,0.525237608,0.681318778,0.608112894,0.504921018,0.552340455,0.556459543,0.487771472,0.538810996,0.515375423,0.538810996
1102,1.052523635,1.044499868,1.288769228,1.182145546,1.117929591,1.102581891,1.02719103,1.231160816,1.204384152,1.218701569,1.21980542,1.316399468,1.121544549,1.252495988,1.15573227,1.227030013,1.092606488,1.27013452,1.139925147,1.278747502,1.145048825,1.181888411,1.115591299,1.10545872,1.263123192,1.137660043,1.018945552,1.099213802,1.229078223,1.21980542,0.496648019,0.653282971,0.596473373,0.487970192,0.545588672,0.52188195,0.472441967,0.506919617,0.488618815,0.506919617
1103,1.052523635,1.088659402,1.25202373,1.17916033,1.050775794,1.062461878,0.947753458,1.163857263,1.162275004,1.282454073,1.135316733,1.234348858,1.070371414,1.157897617,1.046018922,1.222610937,1.021421403,1.226794085,1.064209237,1.235575502,1.053348027,1.131366949,1.03673881,1.057956083,1.160498555,1.050402622,0.93610445,0.988218272,1.23453048,1.135316733,0.473629745,0.619865979,0.591710834,0.470699134,0.519161323,0.480281474,0.434612696,0.467352992,0.437937107,0.467352992
1104,0.978000876,1.103480762,1.18437308,1.154532297,1.005774391,0.99254491,0.87628713,1.079416725,1.104427042,1.265901916,1.034986417,1.086657761,1.014036076,1.075166426,0.955431954,1.148959676,0.956616839,1.189127555,0.995670191,1.169033535,0.991579754,1.076326797,0.960629016,1.018947295,1.055981426,0.998489979,0.873973624,0.920188753,1.207778452,1.034986417,0.436959281,0.596116772,0.573538019,0.438384376,0.502926106,0.452835712,0.417250872,0.445495462,0.431203653,0.445495462
1105,0.93172363,1.03597251,1.08119367,1.177107994,0.951716978,0.926938669,0.824336607,1.002513617,1.054917525,1.185116706,0.944651415,0.961017765,0.939745252,1.074488301,0.885939442,1.109187995,0.879743098,1.154810681,0.932095142,1.04897256,0.950054865,1.032018534,0.88931894,0.979309333,0.96620279,0.963145201,0.83006784,0.886770744,1.12771688,0.944651415,0.407675625,0.574667247,0.566203115,0.455613512,0.485217351,0.443464697,0.426517887,0.430004459,0.410023765,0.430004459
1106,0.90019962,0.971915807,1.000888941,1.148561865,0.941407059,0.883850305,0.785854738,0.922268441,1.034592565,1.183212318,0.926358105,0.916402746,0.886552125,0.978872744,0.82462415,1.067943289,0.817705988,1.126714594,0.8926822,0.96209337,0.927043155,1.008860248,0.844064468,0.939042197,0.953872923,0.941054715,0.807700742,0.848578733,1.0146341,0.926358105,0.373056149,0.563151977,0.549380406,0.438989898,0.485492214,0.427447553,0.422275524,0.42217116,0.407569746,0.42217116
1107,0.872458492,0.932832081,0.968037007,1.134382089,0.946144049,0.8527866,0.749571833,0.861969008,1.023231434,1.14069285,0.891657394,0.870762094,0.838072313,0.892072806,0.779330666,1.070889339,0.783343426,1.114478099,0.86965643,0.890199503,0.918738177,0.99662213,0.940744476,0.914504411,0.935865582,0.928904947,0.794446166,0.889157744,0.945454529,0.891657394,0.37328053,0.561607171,0.548025305,0.434396387,0.481384036,0.424495089,0.426105513,0.427958041,0.413204394,0.427958041
