Source: GIS_&_Timeseries_Tool weather year 2018; usable coordinates,,,,,,,,,
HOUR,California,ERCOT,MISO,NewEngland,NewYork,PJM,SERC,WECC,Canada
17,0.0,0.99978,1.0,0.830739534883721,0.9324714285714286,0.9910418604651164,0.8481760416666666,0.0414166666666666,0.6823426086956521
18,0.0,0.998708,1.0,0.846453488372093,0.8973071428571429,0.983086046511628,0.8845114583333333,0.0321,0.6662243478260869
19,0.0,0.99348,1.0,0.8674558139534885,0.9216071428571428,0.979106976744186,0.9176416666666666,0.0347,0.6488652173913043
20,0.0,0.977276,0.999955,0.8916255813953489,0.9524714285714284,0.9789976744186046,0.942396875,0.0266,0.6234660869565217
21,0.0,0.961036,0.999895,0.9177023255813952,0.9571071428571428,0.9775744186046512,0.959634375,0.0191333333333333,0.6040721739130435
22,0.0310666666666666,0.950372,0.99976,0.9497348837209302,0.9500142857142856,0.9679558139534884,0.974371875,0.015,0.5868878260869564
23,0.0029999999999999,0.815416,0.995815,0.9563906976744186,0.9242928571428572,0.9810581395348836,0.9800395833333332,0.0215666666666666,0.5356486956521739
24,0.0190666666666666,0.7939440000000001,0.99652,0.9849697674418606,0.9316285714285714,0.9877837209302324,0.9907052083333332,0.0433,0.562444347826087
25,0.0406333333333333,0.7619159999999999,0.99927,0.9844790697674418,0.9188428571428572,0.9901744186046512,0.9953125,0.06285,0.5624304347826087
26,0.0652,0.7168559999999999,1.0,0.9745279069767442,0.91215,0.9904046511627908,0.99605625,0.1026166666666666,0.5473173913043478
27,0.0799333333333333,0.687344,1.0,0.9606116279069769,0.9436571428571428,0.9893023255813952,0.9918541666666668,0.1377833333333333,0.5313269565217391
28,0.0852333333333333,0.673716,0.99965,0.9488046511627908,0.9784357142857144,0.992553488372093,0.9845489583333332,0.1267166666666666,0.5147434782608696
29,0.0780666666666666,0.6892440000000001,0.999135,0.934127906976744,0.9961142857142856,0.9976883720930232,0.9818166666666668,0.1325666666666666,0.5043608695652174
30,0.0629666666666666,0.716888,0.9977,0.9223348837209304,0.9998285714285714,0.9993372093023256,0.9786,0.1715833333333333,0.4978
31,0.0496666666666666,0.71548,0.991285,0.9104720930232558,1.0,0.9998744186046512,0.976565625,0.1575333333333333,0.4911947826086956
32,0.0351,0.675536,0.97034,0.9096232558139534,1.0,0.999646511627907,0.975665625,0.1181999999999999,0.476804347826087
33,0.0304666666666666,0.6390720000000001,0.95509,0.9139790697674418,1.0,0.9992720930232558,0.9813208333333332,0.1359166666666666,0.4755173913043478
34,0.0413,0.640552,0.94958,0.9229674418604652,1.0,0.9977023255813954,0.9890395833333332,0.2022666666666666,0.4760547826086956
35,0.0089666666666666,0.54986,0.87862,0.9049837209302324,1.0,0.9818418604651163,0.9796447916666668,0.1909499999999999,0.41832
36,0.0303333333333333,0.586832,0.7994450000000001,0.9288488372093024,0.9999071428571428,0.9813697674418606,0.9863083333333332,0.2092666666666666,0.4689330434782608
37,0.0591333333333333,0.626528,0.751895,0.950913953488372,0.9998357142857144,0.9730906976744186,0.985925,0.2086833333333333,0.5061086956521739
38,0.0352666666666666,0.662144,0.725205,0.9590116279069768,0.9992357142857144,0.9483418604651164,0.9847729166666668,0.1726166666666666,0.5400869565217391
39,0.0220666666666666,0.708276,0.69896,0.9495837209302324,0.9957357142857144,0.9133162790697674,0.9842552083333334,0.1619,0.5657147826086956
40,0.0258666666666666,0.6947880000000001,0.66448,0.9191162790697676,0.9733071428571428,0.8257697674418605,0.9789958333333332,0.1709166666666667,0.601568695652174
41,0.0236333333333333,0.682456,0.57619,0.8817465116279071,0.9010428571428571,0.6905627906976745,0.9633979166666666,0.1581666666666666,0.6356521739130434
42,0.0083666666666666,0.650304,0.475945,0.8518744186046512,0.8253642857142857,0.5849860465116279,0.9401802083333334,0.18545,0.6735904347826087
43,0.0,0.607108,0.41417,0.8264186046511628,0.7157428571428571,0.5197255813953489,0.9163729166666666,0.1909499999999999,0.7032434782608696
44,0.0,0.588204,0.40067,0.8147279069767441,0.6338285714285714,0.4725837209302326,0.8969052083333334,0.16485,0.7309156521739131
45,0.0,0.590272,0.37478,0.8052558139534883,0.5776714285714286,0.4359116279069767,0.8865010416666667,0.13895,0.7487017391304348
46,0.0,0.6086079999999999,0.377205,0.7984511627906976,0.5933785714285714,0.4066186046511628,0.8837947916666667,0.1112,0.7639121739130436
47,0.0,0.5457160000000001,0.411,0.7635162790697675,0.4829214285714285,0.3738837209302326,0.8040447916666666,0.1264166666666666,0.7824800000000001
48,0.0031666666666666,0.576124,0.363495,0.7519302325581395,0.6515928571428572,0.3885348837209302,0.829159375,0.1068166666666666,0.8072652173913043
49,0.0122,0.652976,0.34675,0.7597999999999999,0.8381428571428572,0.3985325581395349,0.8396489583333334,0.0914166666666666,0.8232147826086957
50,0.0442333333333333,0.745836,0.321555,0.7936883720930232,0.9535857142857144,0.3834209302325582,0.8334114583333333,0.1181666666666666,0.8274834782608695
51,0.0388666666666666,0.8246479999999999,0.29438,0.818606976744186,0.9607571428571428,0.327653488372093,0.8110322916666667,0.1636833333333333,0.8320130434782609
52,0.0186666666666666,0.8646640000000001,0.263275,0.8547953488372093,0.9336928571428572,0.2999697674418604,0.7644479166666667,0.1694833333333333,0.8301930434782608
53,0.0155,0.929044,0.29425,0.9128627906976744,0.9117,0.3070837209302325,0.7070791666666666,0.1323666666666666,0.8251052173913044
54,0.0181666666666666,0.965552,0.391795,0.937420930232558,0.8936714285714286,0.3161953488372093,0.6447677083333333,0.1382166666666666,0.8213582608695652
55,0.0159,0.980548,0.47279,0.9344186046511628,0.8969142857142857,0.3109186046511628,0.5693239583333333,0.1235999999999999,0.8252226086956521
56,0.0,0.974756,0.5988249999999999,0.9053720930232556,0.8698928571428571,0.2760883720930233,0.511159375,0.1182166666666666,0.8264260869565218
57,0.0029666666666666,0.93652,0.6429549999999999,0.8529627906976743,0.7626285714285714,0.2211999999999999,0.4783427083333333,0.12795,0.826128695652174
58,0.0,0.8945799999999999,0.59408,0.7881581395348837,0.6380642857142858,0.181753488372093,0.4830458333333333,0.13395,0.8218269565217391
59,0.0019,0.96324,0.6775599999999999,0.6451,0.4093571428571428,0.1723116279069767,0.498609375,0.1636333333333333,0.7929591304347825
60,0.0,0.970932,0.55884,0.5137441860465116,0.2207142857142857,0.162706976744186,0.5700010416666667,0.1606,0.7776017391304347
61,0.0,0.96336,0.533965,0.4197860465116279,0.1186142857142857,0.139606976744186,0.625615625,0.1523333333333333,0.7568878260869566
62,0.0005333333333333,0.976788,0.58065,0.3678697674418604,0.0912357142857142,0.1371,0.6965395833333333,0.1825166666666666,0.7392469565217392
63,0.0,0.974284,0.69584,0.3088279069767441,0.0863357142857142,0.1263581395348837,0.7481229166666666,0.1802666666666666,0.7068947826086956
64,0.0,0.935628,0.745495,0.2825651162790698,0.0678214285714285,0.1182651162790697,0.7681739583333332,0.1737833333333333,0.6776017391304348
65,0.0,0.850804,0.70208,0.3115418604651163,0.0464857142857142,0.1238093023255813,0.7639291666666667,0.1677333333333333,0.6461
66,0.0,0.724372,0.668595,0.3192093023255814,0.04075,0.1469558139534883,0.8307916666666667,0.18725,0.6072321739130434
67,0.0,0.681472,0.68018,0.3199651162790697,0.0268785714285714,0.1803511627906976,0.8660947916666667,0.2249999999999999,0.5617208695652174
